"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"3466322175","1262532583079981056",2020-05-18 23:56:39,"MoritzPSchwarz","Note to self: 

I don't think Google really believes me that my long nights in front of my laptop are really just about Co-Integration...

#rstats https://t.co/J9Mm5p82ym","Twitter Web App",146,,,,FALSE,FALSE,1,1,,,"rstats",,,,,"http://pbs.twimg.com/media/EYVmaelXgAYAJhI.jpg","https://t.co/J9Mm5p82ym","https://twitter.com/MoritzPSchwarz/status/1262532583079981056/photo/1","photo","http://pbs.twimg.com/media/EYVmaelXgAYAJhI.jpg","https://t.co/J9Mm5p82ym","https://twitter.com/MoritzPSchwarz/status/1262532583079981056/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MoritzPSchwarz/status/1262532583079981056","Moritz Schwarz","","🇪🇺🇦🇹 DPhil student @ClimateMetrics & @INETOxford | environmental economics and climate impacts | fmr. env and climate negotiator | #rstats | #S4F","https://t.co/E38Yw2c1yk",FALSE,342,1175,6,930,2585,2015-08-28 08:01:29,FALSE,"https://t.co/E38Yw2c1yk","https://www.inet.ox.ac.uk/people/view/192",,"https://pbs.twimg.com/profile_banners/3466322175/1542324919","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1063212548336611328/vjtFUX6q_normal.jpg"
"1030978028749221888","1262532169962074112",2020-05-18 23:55:00,"asouth_neph","Awesome h/t @EpiEllie @_MiguelHernan 
#rstats gfoRmula package for time-varying treatments and confounders https://t.co/WCqHk7PO9T","Twitter for iPhone",106,,,,TRUE,FALSE,0,1,,,"rstats",,"twitter.com/_miguelhernan/…","https://t.co/WCqHk7PO9T","https://twitter.com/_miguelhernan/status/1262471400314544129",,,,,,,,,"1558406653 3433516535","EpiEllie _MiguelHernan","en","1262471400314544129","Got observational data with time-varying treatments and confounders?

Want to estimate the effects of sustained treatment 
strategies?

Then you'll enjoy this gentle introduction to the gfoRmula package in #rstats.

Led by Sean McGrath &amp; Victoria Lin
https://t.co/Q9lVjCbWoI https://t.co/8j15Ik4xdB",2020-05-18 19:53:32,"Twitter Web App",83,23,"3433516535","_MiguelHernan","Miguel Hernán",21347,185,652,"Boston","Health researcher @HarvardEpi. Focused on #COVID19 in Europe and elsewhere. Always trying to make #causalinference less casual. Free intro course https://t.co/mWobmFYwou",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/asouth_neph/status/1262532169962074112","Andrew Michael South, MD, MS","Winston-Salem, NC","Pediatric Nephrology/Epidemiology @wakeforestmed @brennerhospital Dir Hypertension Clinic #CVSC #HVRC #RAAS #Ang17 #ACE2 #DOHaD #PedsHTN #PHREG #CausalInference","https://t.co/KuqzBrFIMn",FALSE,1018,1813,13,2629,5748,2018-08-19 00:41:31,FALSE,"https://t.co/KuqzBrFIMn","https://school.wakehealth.edu/Faculty/S/Andrew-Michael-South",,"https://pbs.twimg.com/profile_banners/1030978028749221888/1585358606",,"http://pbs.twimg.com/profile_images/1031659644714987521/1C4nQVyK_normal.jpg"
"58064278","1262532017150922754",2020-05-18 23:54:24,"AI_GlGl","Took me 2 days to plot multiple columns on one scatter plot!! (Tried gather &amp; melt &gt; error finally worked W/ pivot_longer)😅 
Time for some homemade Greek 🇬🇷 Spinach pie with Feta cheese  #rstats @OpenAcademics https://t.co/vlmT7jks7Z","Twitter for iPhone",216,"1255125535191175169","58064278","AI_GlGl",FALSE,FALSE,7,2,,,"rstats",,,,,"http://pbs.twimg.com/media/EYVqLQrXgAEQy-v.jpg","https://t.co/vlmT7jks7Z","https://twitter.com/AI_GlGl/status/1262532017150922754/photo/1","photo","http://pbs.twimg.com/media/EYVqLQrXgAEQy-v.jpg http://pbs.twimg.com/media/EYVqLRKWkAMWkyX.jpg http://pbs.twimg.com/media/EYVqLUUXsAMcXge.jpg","https://t.co/vlmT7jks7Z https://t.co/vlmT7jks7Z https://t.co/vlmT7jks7Z","https://twitter.com/AI_GlGl/status/1262532017150922754/photo/1 https://twitter.com/AI_GlGl/status/1262532017150922754/photo/1 https://twitter.com/AI_GlGl/status/1262532017150922754/photo/1",,"1202683638308950017","OpenAcademics","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AI_GlGl/status/1262532017150922754","🐿","Illinois, USA","#PhD student @Illinois_Alma• @stanfordeng @bruneluni @uj 🎓 🎓• #Innovation #tech #DesignThinking #Ed • She/her/hers",,FALSE,1819,548,19,61254,1131,2009-07-18 23:43:11,FALSE,,,,"https://pbs.twimg.com/profile_banners/58064278/1572235747","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1251198312226656259/bfDHZy4g_normal.jpg"
"266406653","1262531110652702721",2020-05-18 23:50:48,"y2yuuuki","#TFHub recently released new language models in over 40 languages! 
Here！→ https://t.co/5b4Q7Ec0pv
ーーー
#WebDev #BigData #Analytics #DataScience #CyberSecurity #IoT #PyTorch #Python #RStats #TensorFlow #JavaScript  #GoLang #CloudComputing #DataScientist #Programming #Coding https://t.co/u5JHYsj6Yd","Twitter for iPhone",273,,,,FALSE,FALSE,3,6,,,"TFHub WebDev BigData Analytics DataScience CyberSecurity IoT PyTorch Python RStats TensorFlow JavaScript GoLang CloudComputing DataScientist Programming Coding",,"goo.gle/3bIjBgX","https://t.co/5b4Q7Ec0pv","http://goo.gle/3bIjBgX","http://pbs.twimg.com/media/EYVpWiVVAAIbNKV.jpg","https://t.co/u5JHYsj6Yd","https://twitter.com/y2yuuuki/status/1262531110652702721/photo/1","photo","http://pbs.twimg.com/media/EYVpWiVVAAIbNKV.jpg","https://t.co/u5JHYsj6Yd","https://twitter.com/y2yuuuki/status/1262531110652702721/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/y2yuuuki/status/1262531110652702721","y2yuu🇯🇵🇺🇸＠datascientist","","【Data Scientsit】 WebDirector/マーケ→Freelance（リクルート/docomo等）→Consultant→データサイエンス領域兼DX推進/主な業界：IT、医療、教育、投資活動 #Datascience #DataScientist #Mathmatics #Python",,FALSE,69,440,1,284,774,2011-03-15 05:14:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"266406653","1262336782646996992",2020-05-18 10:58:36,"y2yuuuki","Awsome Tech:Medical AI
By #Google
ーーー
#WebDev #BigData #Analytics #DataScience #CyberSecurity #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding https://t.co/NeAbUmort3","Twitter for iPhone",247,,,,TRUE,FALSE,5,9,,,"Google WebDev BigData Analytics DataScience CyberSecurity IoT IIoT PyTorch Python RStats TensorFlow Java JavaScript ReactJS GoLang CloudComputing Serverless DataScientist Linux Programming Coding",,"twitter.com/techreview/sta…","https://t.co/NeAbUmort3","https://twitter.com/techreview/status/1262233228611588097",,,,,,,,,,,"en","1262233228611588097","Google’s medical AI sounded impressive until it tested it in real hospital settings. https://t.co/xKA8xViT2L",2020-05-18 04:07:07,"Echobox",224,92,"15808647","techreview","MIT Technology Review",1079779,3368,87015,"Cambridge, MA","A media company making technology a greater force for good. Get our journalism: https://t.co/rbg0HN1XQI",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/y2yuuuki/status/1262336782646996992","y2yuu🇯🇵🇺🇸＠datascientist","","【Data Scientsit】 WebDirector/マーケ→Freelance（リクルート/docomo等）→Consultant→データサイエンス領域兼DX推進/主な業界：IT、医療、教育、投資活動 #Datascience #DataScientist #Mathmatics #Python",,FALSE,69,440,1,284,774,2011-03-15 05:14:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"266406653","1262340748831154176",2020-05-18 11:14:22,"y2yuuuki","#Holograph:I'm so excited !

@virtuality via @enricomolinari #edtech #VR #AR #CX #UX #ehealth #STEM
ーーー

#WebDev #BigData #Analytics #DataScience #CyberSecurity #IoT #PyTorch #Python #RStats #TensorFlow #JavaScript #CloudComputing #DataScientist #Programming #Coding https://t.co/1HnulATTlt","Twitter for iPhone",266,,,,TRUE,FALSE,4,10,,,"Holograph edtech VR AR CX UX ehealth STEM WebDev BigData Analytics DataScience CyberSecurity IoT PyTorch Python RStats TensorFlow JavaScript CloudComputing DataScientist Programming Coding",,"twitter.com/enricomolinari…","https://t.co/1HnulATTlt","https://twitter.com/enricomolinari/status/1262290576105504768",,,,,,,,,"10996462 75673231","Virtuality enricomolinari","en","1262290576105504768","Take a #holographic chemistry class TY @virtuality via @enricomolinari #edtech #VR #AR #CX #UX #datascience #marketing #ehealth #STEM

@Paula_Piccard @MikeQuindazzi @SpirosMargaris @HaroldSinnott @GlenGilmore @jeffkagan @labordeolivier @Nicochan33 @LouisSerge https://t.co/Sneucf7WZb",2020-05-18 07:55:00,"TweetDeck",31,20,"75673231","enricomolinari","🔛 Enrico Molinari #FinTech #MarTech 🇮🇹🇪🇺🇺🇸",24129,5794,36307,"🇮🇹 🇪🇺 🇺🇸    ","innovation manager & #CMO leader ⭐ university #martech #fintech #innovation professor ⭐ speaker ⭐ spokesperson President @ConfAssTW ⭐ 1° 🌎 #FinTech influencer",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/y2yuuuki/status/1262340748831154176","y2yuu🇯🇵🇺🇸＠datascientist","","【Data Scientsit】 WebDirector/マーケ→Freelance（リクルート/docomo等）→Consultant→データサイエンス領域兼DX推進/主な業界：IT、医療、教育、投資活動 #Datascience #DataScientist #Mathmatics #Python",,FALSE,69,440,1,284,774,2011-03-15 05:14:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"266406653","1262430567271788544",2020-05-18 17:11:16,"y2yuuuki","For DataScientists,Workers
for a change

“Allergic to each other”
ーーー
#DataScientist  #BigData #Analytics #DataScience #CyberSecurity #IoT #IIoT #Linux #Programming #Coding #100DaysofCode #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing https://t.co/vmW0Sfz1rH","Twitter for iPhone",275,,,,FALSE,FALSE,5,13,,,"DataScientist BigData Analytics DataScience CyberSecurity IoT IIoT Linux Programming Coding 100DaysofCode PyTorch Python RStats TensorFlow Java JavaScript ReactJS GoLang CloudComputing",,,,,"http://pbs.twimg.com/media/EYUN6IUUEAMjep0.jpg","https://t.co/vmW0Sfz1rH","https://twitter.com/y2yuuuki/status/1262430567271788544/photo/1","photo","http://pbs.twimg.com/media/EYUN6IUUEAMjep0.jpg","https://t.co/vmW0Sfz1rH","https://twitter.com/y2yuuuki/status/1262430567271788544/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/y2yuuuki/status/1262430567271788544","y2yuu🇯🇵🇺🇸＠datascientist","","【Data Scientsit】 WebDirector/マーケ→Freelance（リクルート/docomo等）→Consultant→データサイエンス領域兼DX推進/主な業界：IT、医療、教育、投資活動 #Datascience #DataScientist #Mathmatics #Python",,FALSE,69,440,1,284,774,2011-03-15 05:14:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"266406653","1262318163342946304",2020-05-18 09:44:37,"y2yuuuki","Which code editor is best?
ーーー
#WebDev #BigData #Analytics #DataScience #CyberSecurity #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding https://t.co/cbyRHrJ9Q2","Twitter for iPhone",240,,,,TRUE,FALSE,5,6,,,"WebDev BigData Analytics DataScience CyberSecurity IoT IIoT PyTorch Python RStats TensorFlow Java JavaScript ReactJS GoLang CloudComputing Serverless DataScientist Linux Programming Coding",,"twitter.com/kaziplus_/stat…","https://t.co/cbyRHrJ9Q2","https://twitter.com/kaziplus_/status/1262314736235970561",,,,,,,,,,,"en","1262314736235970561","Which text editor are you currently using?
#Developer #techrecruiting #workingfromhome #code #programming #100DaysOfCode #CodeNewbie #301DaysOfCode #vscode #Sublime #vim https://t.co/uVZEmN9aHL",2020-05-18 09:31:00,"Twitter Web App",3,7,"3197913851","kaziplus_","Kazi+",564,94,949,"Africa","The leading recruitment platform for software developers in (East) Africa. Connecting geeks with gigs ;) / projects: @csklub @hirexandela @codingmesoftly",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/y2yuuuki/status/1262318163342946304","y2yuu🇯🇵🇺🇸＠datascientist","","【Data Scientsit】 WebDirector/マーケ→Freelance（リクルート/docomo等）→Consultant→データサイエンス領域兼DX推進/主な業界：IT、医療、教育、投資活動 #Datascience #DataScientist #Mathmatics #Python",,FALSE,69,440,1,284,774,2011-03-15 05:14:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"266406653","1262233663388807169",2020-05-18 04:08:51,"y2yuuuki","Microsoft chief scientist: Humans and AI work better together than alone https://t.co/7SWGGfGMik @VentureBeatより 

ーーーー
#WebDev #BigData #Analytics #DataScience #CyberSecurity #IoT #IIoT #Python #RStats #TensorFlow #GoLang #CloudComputing #DataScientist #Programming #Coding","Twitter for iPhone",273,,,,FALSE,FALSE,3,10,,,"WebDev BigData Analytics DataScience CyberSecurity IoT IIoT Python RStats TensorFlow GoLang CloudComputing DataScientist Programming Coding",,"venturebeat.com/2020/05/17/mic…","https://t.co/7SWGGfGMik","https://venturebeat.com/2020/05/17/microsoft-chief-scientist-humans-and-ai-work-better-together-than-alone/",,,,,,,,,"60642052","VentureBeat","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/y2yuuuki/status/1262233663388807169","y2yuu🇯🇵🇺🇸＠datascientist","","【Data Scientsit】 WebDirector/マーケ→Freelance（リクルート/docomo等）→Consultant→データサイエンス領域兼DX推進/主な業界：IT、医療、教育、投資活動 #Datascience #DataScientist #Mathmatics #Python",,FALSE,69,440,1,284,774,2011-03-15 05:14:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"266406653","1262333371125952514",2020-05-18 10:45:03,"y2yuuuki","#DeepLearning: Leverage Transfer Learning

https://t.co/KEvTzGgO22 v/ @DataScienceCtrl
#AI #MachineLearning 
ーーー
#WebDev #BigData #Analytics #DataScience #CyberSecurity #IoT #PyTorch #Python #RStats #TensorFlow #Java #CloudComputing #DataScientist #Programming #Coding https://t.co/dYNksIXxfm","Twitter for iPhone",268,,,,TRUE,FALSE,3,8,,,"DeepLearning AI MachineLearning WebDev BigData Analytics DataScience CyberSecurity IoT PyTorch Python RStats TensorFlow Java CloudComputing DataScientist Programming Coding",,"buff.ly/3bdwYpl twitter.com/ipfconline1/st…","https://t.co/KEvTzGgO22 https://t.co/dYNksIXxfm","http://buff.ly/3bdwYpl https://twitter.com/ipfconline1/status/1261695420532752384",,,,,,,,,"393033324","DataScienceCtrl","en","1261695420532752384","#DeepLearning: Leverage Transfer Learning

https://t.co/TGeYkOsWr8 v/ @DataScienceCtrl
#AI #MachineLearning 
Cc @DeepLearn007 @jblefevre60 @SpirosMargaris @antgrasso @ahier @MikeQuindazzi @Ronald_vanLoon @TamaraMcCleary https://t.co/RSsHZNifAO",2020-05-16 16:30:04,"Twittimer",22,35,"705539763349164032","ipfconline1","ipfconline",113081,105658,166470,"Marseille, France","Digital Transformation Consulting 
#AI #MachineLearning #DeepLearning 
#DataScience #AIEthics
#CloudComputing #Fintech
#DigitalMarketing",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/y2yuuuki/status/1262333371125952514","y2yuu🇯🇵🇺🇸＠datascientist","","【Data Scientsit】 WebDirector/マーケ→Freelance（リクルート/docomo等）→Consultant→データサイエンス領域兼DX推進/主な業界：IT、医療、教育、投資活動 #Datascience #DataScientist #Mathmatics #Python",,FALSE,69,440,1,284,774,2011-03-15 05:14:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
